transaction_id,sender_id,receiver_id,amount,timestamp
T004792,ACC561778,ACC832315,5949.45,2026-01-05 06-24-00
T004793,ACC410981,ACC650152,12247.81,2026-01-04 19-51-00
T004794,ACC699464,ACC469591,18502.32,2026-01-06 08-47-00
T004795,ACC778230,ACC722864,1922.82,2026-01-11 02-28-00
T004796,ACC388571,ACC227524,19024.83,2026-01-15 17-37-00
T004797,ACC852245,ACC722867,20566.4,2026-01-02 04-10-00
T004798,ACC217227,ACC414306,12557.78,2026-01-07 23-58-00
T004799,ACC580442,ACC501713,7696.17,2026-01-06 13-16-00
T004800,ACC841590,ACC479574,2494.12,2026-01-11 02-11-00
T004801,ACC511653,ACC403424,18636.63,2026-01-06 23-47-00
T004802,ACC546018,ACC938712,19215.88,2026-01-05 04-46-00
T004803,ACC458489,ACC235102,20976.82,2026-01-08 01-15-00
T004804,ACC495237,ACC667061,23700,2026-01-01 15-56-00
T004805,ACC694108,ACC911854,3290.66,2026-01-05 14-09-00
T004806,ACC972343,ACC526764,22605.48,2026-01-01 12-08-00
T004807,ACC287220,ACC603312,13650.87,2026-01-14 11-10-00
T004808,ACC984789,ACC159741,10159.09,2026-01-02 18-16-00
T004809,ACC856657,ACC855124,6999.08,2026-01-05 06-29-00
T004810,ACC214568,ACC478832,9407.9,2026-01-07 10-46-00
T004811,ACC203661,ACC954513,18912.99,2026-01-12 20-14-00
T004812,ACC247762,ACC522687,1843.91,2026-01-14 19-11-00
T004813,ACC147317,ACC725607,12754.74,2026-01-15 16-46-00
T004814,ACC161697,ACC803456,3047.93,2026-01-06 08-45-00
T004815,ACC978858,ACC638832,23288.24,2026-01-13 13-41-00
T004816,ACC116879,ACC523283,5741.43,2026-01-09 15-57-00
T004817,ACC357143,ACC122148,16997.31,2026-01-09 15-01-00
T004818,ACC661702,ACC250811,16682.25,2026-01-14 07-39-00
T004819,ACC296931,ACC853561,15101.01,2026-01-12 09-22-00
T004820,ACC571221,ACC923102,16525.01,2026-01-07 11-28-00
T004821,ACC323186,ACC681494,1767.78,2026-01-13 00-07-00
T004822,ACC948882,ACC493613,22194.02,2026-01-05 03-52-00
T004823,ACC590599,ACC531485,1275.43,2026-01-02 18-28-00
T004824,ACC817428,ACC611535,22537.45,2026-01-02 15-53-00
T004825,ACC328827,ACC166725,24624.57,2026-01-06 08-27-00
T004826,ACC170012,ACC172376,19870.37,2026-01-02 22-25-00
T004827,ACC384303,ACC298378,12183.27,2026-01-12 14-40-00
T004828,ACC458760,ACC934812,23031.82,2026-01-14 14-09-00
T004829,ACC569510,ACC841284,5167.94,2026-01-09 18-04-00
T004830,ACC225166,ACC363686,22116.71,2026-01-03 13-11-00
T004831,ACC387039,ACC352581,5411.08,2026-01-16 08-30-00
T004832,ACC961299,ACC436921,18070.7,2026-01-13 01-53-00
T004833,ACC139426,ACC917584,22715.45,2026-01-04 15-20-00
T004834,ACC802815,ACC740228,1753.1,2026-01-09 18-03-00
T004835,ACC349348,ACC349028,23943.25,2026-01-04 03-03-00
T004836,ACC248396,ACC356737,2930.95,2026-01-02 05-51-00
T004837,ACC798304,ACC150874,23778.52,2026-01-15 04-39-00
T004838,ACC431612,ACC552546,1215.46,2026-01-09 09-38-00
T004839,ACC815271,ACC898673,11072.02,2026-01-10 03-20-00
T004840,ACC964187,ACC597476,8751.72,2026-01-08 17-18-00
T004841,ACC358305,ACC226177,20435.48,2026-01-13 12-57-00
T004842,ACC657082,ACC135125,15195.04,2026-01-04 21-28-00
T004843,ACC207521,ACC953768,6217.83,2026-01-09 21-47-00
T004844,ACC587819,ACC121776,22531.98,2026-01-12 08-09-00
T004845,ACC176303,ACC354035,2274.6,2026-01-08 15-53-00
T004846,ACC138372,ACC957512,10135.77,2026-01-01 17-28-00
T004847,ACC112312,ACC599045,5092.82,2026-01-09 18-23-00
T004848,ACC269370,ACC925725,6250.26,2026-01-03 20-34-00
T004849,ACC609157,ACC487609,11158.82,2026-01-15 11-07-00
T004850,ACC624018,ACC336571,16103.29,2026-01-02 06-52-00
T004851,ACC102824,ACC796726,9864.08,2026-01-10 12-00-00
T004852,ACC111363,ACC137793,6345.1,2026-01-01 17-50-00
T004853,ACC401659,ACC217963,5827.58,2026-01-01 18-15-00
T004854,ACC668321,ACC381285,17617.08,2026-01-10 19-26-00
T004855,ACC974060,ACC998619,20827.9,2026-01-04 23-45-00
T004856,ACC139921,ACC834541,21437.17,2026-01-07 03-20-00
T004857,ACC178890,ACC185526,12187.6,2026-01-07 03-18-00
T004858,ACC127366,ACC793440,13117.55,2026-01-04 15-46-00
T004859,ACC675777,ACC955708,12814.58,2026-01-05 07-01-00
T004860,ACC215976,ACC476751,19517.87,2026-01-11 13-15-00
T004861,ACC334654,ACC985391,2598.52,2026-01-14 08-46-00
T004862,ACC226241,ACC419851,10613.2,2026-01-06 05-30-00
T004863,ACC890043,ACC781833,7703.35,2026-01-13 01-45-00
T004864,ACC793629,ACC508181,24345.33,2026-01-09 18-30-00
T004865,ACC512918,ACC791225,2349.85,2026-01-02 04-08-00
T004866,ACC451941,ACC189298,6614.2,2026-01-15 21-36-00
T004867,ACC840827,ACC761012,11916.07,2026-01-04 14-38-00
T004868,ACC178361,ACC962635,4510.33,2026-01-02 19-05-00
T004869,ACC424934,ACC204154,23822.74,2026-01-10 07-51-00
T004870,ACC808606,ACC479998,9241.15,2026-01-15 19-58-00
T004871,ACC964461,ACC806411,2690.3,2026-01-12 02-51-00
T004872,ACC459367,ACC797484,18983.81,2026-01-02 09-34-00
T004873,ACC807368,ACC671631,5858.44,2026-01-12 05-18-00
T004874,ACC518991,ACC321142,14935.55,2026-01-08 10-30-00
T004875,ACC527588,ACC141783,18859.29,2026-01-14 16-03-00
T004876,ACC422894,ACC245155,18736.02,2026-01-04 06-17-00
T004877,ACC354321,ACC290927,21777.5,2026-01-16 05-16-00
T004878,ACC457707,ACC334929,19321.75,2026-01-04 04-46-00
T004879,ACC662245,ACC709122,13176.89,2026-01-04 21-02-00
T004880,ACC242028,ACC806720,24882.76,2026-01-07 07-29-00
T004881,ACC408821,ACC356092,13247.31,2026-01-04 18-33-00
T004882,ACC413433,ACC327096,2479.19,2026-01-15 13-07-00
T004883,ACC116545,ACC360517,24869.21,2026-01-01 21-23-00
T004884,ACC229398,ACC708344,15732.54,2026-01-11 17-38-00
T004885,ACC568431,ACC528438,11571.55,2026-01-01 22-27-00
T004886,ACC500012,ACC872265,10848.99,2026-01-12 14-23-00
T004887,ACC357015,ACC292828,24048.67,2026-01-13 09-49-00
T004888,ACC553485,ACC921313,18002.39,2026-01-05 12-43-00
T004889,ACC994675,ACC724054,3902.07,2026-01-07 19-51-00
T004890,ACC909407,ACC956495,13249.1,2026-01-02 12-16-00
T004891,ACC463827,ACC927093,12714.18,2026-01-10 04-23-00
T004892,ACC467558,ACC433411,10277.6,2026-01-05 03-25-00
T004893,ACC154278,ACC639423,23259.36,2026-01-10 18-02-00
T004894,ACC887262,ACC466387,5068.76,2026-01-15 10-50-00
T004895,ACC115955,ACC920252,8693.92,2026-01-10 20-51-00
T004896,ACC829227,ACC399468,21708.7,2026-01-03 02-35-00
T004897,ACC139604,ACC293483,7548.71,2026-01-10 20-23-00
T004898,ACC730526,ACC972577,4402.52,2026-01-03 16-52-00
T004899,ACC855236,ACC471322,11106.66,2026-01-12 13-25-00
T004900,ACC386114,ACC174171,17434.47,2026-01-05 23-05-00
T004901,ACC476146,ACC750387,1512.65,2026-01-03 01-43-00
T004902,ACC188011,ACC140984,12744.25,2026-01-16 06-41-00
T004903,ACC202117,ACC771654,19593.17,2026-01-01 18-22-00
T004904,ACC322577,ACC212120,15892.49,2026-01-12 14-27-00
T004905,ACC284141,ACC991381,11118.12,2026-01-08 01-00-00
T004906,ACC436427,ACC862343,1241.7,2026-01-15 20-11-00
T004907,ACC721017,ACC854655,24822.27,2026-01-08 09-37-00
T004908,ACC172690,ACC495338,23002.71,2026-01-15 09-39-00
T004909,ACC461618,ACC847060,9762.07,2026-01-02 18-00-00
T004910,ACC720604,ACC926005,8233.5,2026-01-07 20-58-00
T004911,ACC765703,ACC994322,5797.28,2026-01-09 18-03-00
T004912,ACC531114,ACC820585,10905.8,2026-01-12 16-32-00
T004913,ACC530396,ACC925524,18084.34,2026-01-15 22-14-00
T004914,ACC968673,ACC680997,16888.38,2026-01-13 03-37-00
T004915,ACC773493,ACC390438,3045.87,2026-01-14 00-58-00
T004916,ACC264336,ACC234946,18833.24,2026-01-14 23-13-00
T004917,ACC374069,ACC143058,3988.09,2026-01-11 00-37-00
T004918,ACC127429,ACC459589,17318.46,2026-01-01 15-12-00
T004919,ACC304928,ACC138638,9723.66,2026-01-02 11-28-00
T004920,ACC630322,ACC245680,2568.21,2026-01-10 22-18-00
T004921,ACC684536,ACC456587,22622.97,2026-01-04 18-31-00
T004922,ACC559051,ACC879962,10793.64,2026-01-10 13-28-00
T004923,ACC906441,ACC865206,10838.09,2026-01-16 03-43-00
T004924,ACC378491,ACC908582,19590.01,2026-01-04 08-00-00
T004925,ACC325510,ACC116854,19835.24,2026-01-11 19-41-00
T004926,ACC932696,ACC212415,9438.96,2026-01-15 11-22-00
T004927,ACC316846,ACC183675,9007.25,2026-01-15 23-09-00
T004928,ACC849689,ACC112286,2510.16,2026-01-14 17-34-00
T004929,ACC673486,ACC785870,12210.24,2026-01-05 21-54-00
T004930,ACC362082,ACC307369,15031.45,2026-01-07 22-09-00
T004931,ACC161432,ACC942360,19182.21,2026-01-10 05-32-00
T004932,ACC953053,ACC804989,23904.95,2026-01-10 07-11-00
T004933,ACC453537,ACC639590,12203.88,2026-01-11 14-09-00
T004934,ACC453530,ACC852823,22710.97,2026-01-01 23-11-00
T004935,ACC481751,ACC791832,12133.82,2026-01-16 08-23-00
T004936,ACC675580,ACC958699,3586.31,2026-01-07 23-35-00
T004937,ACC270746,ACC957453,18259.69,2026-01-09 01-34-00
T004938,ACC627557,ACC669195,14414.3,2026-01-04 12-06-00
T004939,ACC371285,ACC664731,9903.84,2026-01-16 05-40-00
T004940,ACC832445,ACC655514,7114.72,2026-01-04 17-49-00
T004941,ACC859504,ACC915304,22590.15,2026-01-05 13-06-00
T004942,ACC119751,ACC568779,8554.36,2026-01-03 18-22-00
T004943,ACC712483,ACC618641,18458.57,2026-01-13 19-00-00
T004944,ACC981405,ACC678072,16987.63,2026-01-10 20-09-00
T004945,ACC238211,ACC511757,7616.63,2026-01-03 15-57-00
T004946,ACC622632,ACC917922,7106.55,2026-01-13 09-48-00
T004947,ACC482996,ACC523021,21487.43,2026-01-10 16-44-00
T004948,ACC111933,ACC564422,6488.5,2026-01-08 21-38-00
T004949,ACC601487,ACC496350,23364.72,2026-01-13 13-35-00
T004950,ACC126122,ACC920762,10101.46,2026-01-04 22-27-00
T004951,ACC120993,ACC712604,13735.86,2026-01-08 06-53-00
T004952,ACC789744,ACC477509,19815.98,2026-01-11 22-11-00
T004953,ACC774868,ACC497116,7523.07,2026-01-10 00-48-00
T004954,ACC108492,ACC866003,18788.55,2026-01-12 08-33-00
T004955,ACC306620,ACC372706,24892.31,2026-01-01 13-07-00
T004956,ACC613088,ACC641290,13692.66,2026-01-12 05-39-00
T004957,ACC157922,ACC647929,18653.09,2026-01-11 07-57-00
T004958,ACC581076,ACC912394,16048.05,2026-01-11 19-42-00
T004959,ACC741625,ACC988002,6883.03,2026-01-07 22-14-00
T004960,ACC373185,ACC420431,24539.94,2026-01-13 07-09-00
T004961,ACC403603,ACC789459,22895.2,2026-01-12 13-36-00
T004962,ACC401228,ACC299086,23179.26,2026-01-09 20-31-00
T004963,ACC854161,ACC280347,19431.32,2026-01-06 12-19-00
T004964,ACC954631,ACC425618,19083.68,2026-01-01 11-01-00
T004965,ACC319808,ACC327200,5569.74,2026-01-14 16-55-00
T004966,ACC350470,ACC177933,20387.99,2026-01-15 10-21-00
T004967,ACC898350,ACC698888,14614.05,2026-01-04 21-25-00
T004968,ACC749924,ACC906272,5355.89,2026-01-12 15-08-00
T004969,ACC880087,ACC955169,8790.09,2026-01-15 20-52-00
T004970,ACC905650,ACC936310,7428.72,2026-01-12 11-18-00
T004971,ACC531455,ACC724374,11438.49,2026-01-05 01-41-00
T004972,ACC436958,ACC610254,11190.46,2026-01-08 02-00-00
T004973,ACC414915,ACC406110,17841.57,2026-01-09 17-57-00
T004974,ACC285342,ACC589290,12801.02,2026-01-13 12-24-00
T004975,ACC260446,ACC735512,3190.45,2026-01-15 09-54-00
T004976,ACC708398,ACC286605,7434.83,2026-01-14 16-29-00
T004977,ACC851748,ACC214582,7916.56,2026-01-13 07-30-00
T004978,ACC583785,ACC531827,15482.92,2026-01-03 18-07-00
T004979,ACC461962,ACC666470,2724.2,2026-01-07 23-23-00
T004980,ACC742228,ACC617289,14781.09,2026-01-03 18-33-00
T004981,ACC273948,ACC278451,10831.86,2026-01-04 02-19-00
T004982,ACC204995,ACC591029,14284.82,2026-01-07 23-45-00
T004983,ACC760348,ACC302051,9959.84,2026-01-04 21-47-00
T004984,ACC387773,ACC381058,11531.11,2026-01-09 02-33-00
T004985,ACC444236,ACC535368,9195.46,2026-01-03 08-27-00
T004986,ACC473861,ACC933762,13255.45,2026-01-10 13-08-00
T004987,ACC879571,ACC792606,11490.26,2026-01-08 08-42-00
T004988,ACC991478,ACC629179,16762.89,2026-01-10 17-49-00
T004989,ACC735998,ACC618004,11536.3,2026-01-05 21-08-00
T004990,ACC238287,ACC907331,13211.06,2026-01-11 00-32-00
T004991,ACC112805,ACC598176,9836.82,2026-01-14 09-00-00
T004992,ACC199157,ACC113962,7524.61,2026-01-07 22-09-00
T004993,ACC181264,ACC286050,13206.05,2026-01-14 16-27-00
T004994,ACC453874,ACC165804,20172.56,2026-01-05 22-15-00
T004995,ACC708265,ACC671776,2721.49,2026-01-15 22-44-00
T004996,ACC827125,ACC914061,4082.64,2026-01-06 16-26-00
T004997,ACC898362,ACC272839,15694.66,2026-01-06 19-15-00
T004998,ACC121454,ACC579029,4257.03,2026-01-04 00-36-00
T004999,ACC666352,ACC306383,4323.12,2026-01-08 13-57-00
T005000,ACC369004,ACC149547,23065.04,2026-01-06 21-02-00
T005001,ACC676245,ACC668715,5273.44,2026-01-05 05-59-00
T005002,ACC362899,ACC454369,17266.15,2026-01-06 01-08-00
T005003,ACC311760,ACC831648,13757.3,2026-01-10 20-08-00
T005004,ACC866952,ACC122738,24739.74,2026-01-04 11-40-00
T005005,ACC641364,ACC203167,23507.21,2026-01-14 19-05-00
T005006,ACC228976,ACC286340,6379.28,2026-01-02 14-50-00
T005007,ACC138170,ACC184298,1806.32,2026-01-03 05-42-00
T005008,ACC123582,ACC102041,14884.29,2026-01-04 19-53-00
T005009,ACC466739,ACC204520,20585.67,2026-01-02 13-29-00
T005010,ACC688164,ACC717154,6598.54,2026-01-08 05-42-00
T005011,ACC858968,ACC948496,21804.1,2026-01-03 10-17-00
T005012,ACC278022,ACC882345,18474,2026-01-16 06-11-00
T005013,ACC878029,ACC204662,7218.64,2026-01-05 11-47-00
T005014,ACC154736,ACC251929,1216.65,2026-01-12 13-11-00
T005015,ACC794627,ACC685740,7196.97,2026-01-02 18-27-00
T005016,ACC777316,ACC755395,9741.09,2026-01-13 06-14-00
T005017,ACC347834,ACC108323,13886.37,2026-01-15 19-02-00
T005018,ACC803706,ACC407490,4678.56,2026-01-10 04-54-00
T005019,ACC302763,ACC702488,7526.65,2026-01-02 05-22-00
T005020,ACC611785,ACC729001,2652.37,2026-01-06 17-41-00
T005021,ACC479604,ACC352653,11729.38,2026-01-15 05-02-00
T005022,ACC377293,ACC350390,5421.08,2026-01-09 19-54-00
T005023,ACC920403,ACC982766,10461.26,2026-01-13 11-19-00
T005024,ACC860607,ACC452437,21925.8,2026-01-09 21-58-00
T005025,ACC757732,ACC830771,16083.13,2026-01-04 22-22-00
T005026,ACC820200,ACC737311,1070.17,2026-01-04 14-48-00
T005027,ACC648359,ACC194775,22198.75,2026-01-11 06-02-00
T005028,ACC534816,ACC292566,2811.51,2026-01-08 15-47-00
T005029,ACC140602,ACC303898,18560.01,2026-01-07 22-28-00
T005030,ACC735618,ACC995885,7669.26,2026-01-15 00-55-00
T005031,ACC415398,ACC593596,22205.56,2026-01-05 13-40-00
T005032,ACC633483,ACC600514,5011.97,2026-01-09 02-30-00
T005033,ACC365771,ACC320447,18713,2026-01-09 10-29-00
T005034,ACC363566,ACC401396,12000.88,2026-01-14 03-48-00
T005035,ACC558833,ACC894303,9163.47,2026-01-03 15-52-00
T005036,ACC749163,ACC286050,9259.13,2026-01-06 17-40-00
T005037,ACC129640,ACC321145,3587.57,2026-01-09 19-27-00
T005038,ACC385916,ACC105248,22743.84,2026-01-02 13-53-00
T005039,ACC509518,ACC703334,7236.47,2026-01-02 05-02-00
T005040,ACC786146,ACC201561,1680.39,2026-01-10 04-12-00
T005041,ACC636307,ACC404660,6470.59,2026-01-14 00-22-00
T005042,ACC335646,ACC259072,2259.9,2026-01-14 12-11-00
T005043,ACC375492,ACC779055,8952.23,2026-01-06 14-50-00
T005044,ACC886037,ACC340557,17132.52,2026-01-06 05-42-00
T005045,ACC480487,ACC391539,5453.59,2026-01-14 05-53-00
T005046,ACC852744,ACC977707,9430.3,2026-01-01 14-48-00
T005047,ACC516594,ACC828350,15812.56,2026-01-08 03-28-00
T005048,ACC778206,ACC196817,19903.17,2026-01-06 17-36-00
T005049,ACC892222,ACC290152,10459.25,2026-01-14 22-13-00
T005050,ACC855679,ACC181521,15261.43,2026-01-10 17-08-00
T005051,ACC661996,ACC993150,5207.78,2026-01-09 14-44-00
T005052,ACC865840,ACC773243,20153.63,2026-01-05 21-53-00
T005053,ACC595999,ACC896382,8825.2,2026-01-15 16-09-00
T005054,ACC578955,ACC361241,22707.12,2026-01-01 17-52-00
T005055,ACC502265,ACC665266,14821.27,2026-01-12 22-36-00
T005056,ACC869141,ACC448138,24759.49,2026-01-16 05-25-00
T005057,ACC802726,ACC337417,2787.85,2026-01-15 07-04-00
T005058,ACC295814,ACC425013,7823.14,2026-01-06 13-12-00
T005059,ACC650161,ACC329171,14072.96,2026-01-12 00-15-00
T005060,ACC629697,ACC419298,4172.36,2026-01-06 15-04-00
T005061,ACC766089,ACC490392,10422.05,2026-01-02 17-52-00
T005062,ACC736393,ACC681004,18728.54,2026-01-13 02-05-00
T005063,ACC449213,ACC982883,17482.8,2026-01-02 12-18-00
T005064,ACC309683,ACC704362,17205.28,2026-01-10 01-02-00
T005065,ACC339320,ACC270468,8780.67,2026-01-12 02-09-00
T005066,ACC868499,ACC471554,10848.27,2026-01-04 02-15-00
T005067,ACC998443,ACC916424,13488.11,2026-01-03 00-33-00
T005068,ACC199715,ACC458347,11242.59,2026-01-09 03-31-00
T005069,ACC759052,ACC540844,24821.95,2026-01-08 11-45-00
T005070,ACC658362,ACC810682,10113.41,2026-01-02 19-04-00
T005071,ACC879787,ACC503262,21548.96,2026-01-07 19-38-00
T005072,ACC975989,ACC962982,10759.99,2026-01-05 19-54-00
T005073,ACC436983,ACC517296,3877.09,2026-01-08 01-13-00
T005074,ACC145518,ACC461412,23272.57,2026-01-11 02-56-00
T005075,ACC772890,ACC827894,2347.16,2026-01-10 06-18-00
T005076,ACC893671,ACC772063,19298.95,2026-01-07 08-32-00
T005077,ACC545985,ACC436450,24054.45,2026-01-03 19-48-00
T005078,ACC787876,ACC762764,11119.94,2026-01-05 17-41-00
T005079,ACC795099,ACC877886,18230.75,2026-01-16 07-51-00
T005080,ACC125017,ACC239486,12306.86,2026-01-09 14-02-00
T005081,ACC322911,ACC562917,19107.7,2026-01-07 04-59-00
T005082,ACC630181,ACC941636,1776.11,2026-01-06 20-59-00
T005083,ACC199820,ACC763253,17644.99,2026-01-10 06-36-00
T005084,ACC851677,ACC183217,24738.59,2026-01-08 11-40-00
T005085,ACC345366,ACC758487,8287.41,2026-01-16 02-23-00
T005086,ACC132994,ACC203050,9675.81,2026-01-14 09-59-00
T005087,ACC458624,ACC577151,10980.21,2026-01-14 13-05-00
T005088,ACC940230,ACC798320,16305.94,2026-01-07 17-56-00
T005089,ACC976370,ACC606918,13741.99,2026-01-10 15-07-00
T005090,ACC631882,ACC825379,10911.58,2026-01-08 21-16-00
T005091,ACC763875,ACC355964,14947.49,2026-01-02 19-40-00
T005092,ACC429529,ACC412367,18179.62,2026-01-08 09-01-00
T005093,ACC546563,ACC905443,7095.94,2026-01-09 03-45-00
T005094,ACC762827,ACC231628,4594.39,2026-01-10 20-34-00
T005095,ACC765574,ACC453860,16984.62,2026-01-06 14-41-00
T005096,ACC877414,ACC494324,3410.63,2026-01-15 19-05-00
T005097,ACC436018,ACC619328,23354.88,2026-01-01 12-12-00
T005098,ACC757197,ACC235041,7691.25,2026-01-05 04-25-00
T005099,ACC762827,ACC647553,22481.09,2026-01-15 07-52-00
T005100,ACC981542,ACC731811,1756.07,2026-01-10 08-03-00
T005101,ACC745098,ACC723532,24211.07,2026-01-01 22-39-00
T005102,ACC712591,ACC946969,5952.98,2026-01-08 20-58-00
T005103,ACC213956,ACC210531,19182.94,2026-01-03 02-14-00
T005104,ACC384690,ACC581527,7599.4,2026-01-05 06-52-00
T005105,ACC996230,ACC929290,23052.13,2026-01-13 08-12-00
T005106,ACC344080,ACC833255,6746.46,2026-01-08 23-19-00
T005107,ACC678933,ACC578927,11006.49,2026-01-07 09-57-00
T005108,ACC833540,ACC206689,21529,2026-01-12 16-35-00
T005109,ACC625736,ACC224232,12911.24,2026-01-13 15-51-00
T005110,ACC653919,ACC315310,15214.96,2026-01-16 08-31-00
T005111,ACC923709,ACC695118,23626.46,2026-01-07 20-47-00
T005112,ACC686388,ACC802096,22255.38,2026-01-15 20-08-00
T005113,ACC895883,ACC465715,5297.06,2026-01-03 11-56-00
T005114,ACC301807,ACC937237,10848.81,2026-01-12 09-05-00
T005115,ACC838278,ACC591649,12439.27,2026-01-13 12-15-00
T005116,ACC671639,ACC830268,14512.46,2026-01-09 11-34-00
T005117,ACC209249,ACC155877,2980.64,2026-01-12 05-19-00
T005118,ACC953872,ACC767348,21007.42,2026-01-14 16-15-00
T005119,ACC937641,ACC915380,20030.72,2026-01-16 01-08-00
T005120,ACC841141,ACC237941,5586.4,2026-01-01 18-50-00
T005121,ACC533457,ACC697112,2406.52,2026-01-13 12-27-00
T005122,ACC314510,ACC473883,21523.04,2026-01-01 19-26-00
T005123,ACC333900,ACC130816,18391.51,2026-01-02 10-14-00
T005124,ACC715437,ACC553783,17008.45,2026-01-11 17-28-00
T005125,ACC250320,ACC446434,2457.94,2026-01-03 07-50-00
T005126,ACC408993,ACC821059,7032.93,2026-01-08 16-29-00
T005127,ACC144636,ACC545660,2227.55,2026-01-07 00-57-00
T005128,ACC577226,ACC977147,9624.15,2026-01-09 06-11-00
T005129,ACC758017,ACC181325,22402.6,2026-01-15 16-57-00
T005130,ACC326353,ACC947821,10542.99,2026-01-16 07-22-00
T005131,ACC868160,ACC604865,11584.5,2026-01-13 00-06-00
T005132,ACC398859,ACC927090,19910.15,2026-01-01 09-07-00
T005133,ACC272644,ACC854782,14545.39,2026-01-03 05-39-00
T005134,ACC973616,ACC852412,6094.87,2026-01-12 07-24-00
T005135,ACC263137,ACC212659,9407.82,2026-01-07 13-37-00
T005136,ACC541871,ACC719543,2155.29,2026-01-09 17-53-00
T005137,ACC531029,ACC582675,13614.25,2026-01-09 06-31-00
T005138,ACC477877,ACC672352,7782.44,2026-01-10 23-02-00
T005139,ACC753651,ACC570843,18097.31,2026-01-03 09-08-00
T005140,ACC214813,ACC720602,24044.67,2026-01-10 18-25-00
T005141,ACC163444,ACC567953,23255.04,2026-01-10 16-41-00
T005142,ACC204406,ACC214575,1726.16,2026-01-06 18-23-00
T005143,ACC330091,ACC241322,13987.71,2026-01-07 19-50-00
T005144,ACC904315,ACC355654,10451.36,2026-01-10 16-45-00
T005145,ACC726080,ACC319686,24730.33,2026-01-10 05-10-00
T005146,ACC819045,ACC904089,1184.99,2026-01-06 12-18-00
T005147,ACC443466,ACC394940,22153.86,2026-01-04 17-00-00
T005148,ACC302818,ACC734637,19738.8,2026-01-08 02-20-00
T005149,ACC928515,ACC692484,5714.3,2026-01-13 22-36-00
T005150,ACC987036,ACC254755,16380.61,2026-01-15 10-32-00
T005151,ACC412746,ACC811291,22933.49,2026-01-04 22-46-00
T005152,ACC256726,ACC997772,4004.63,2026-01-15 14-09-00
T005153,ACC978568,ACC286204,8601.38,2026-01-11 05-04-00
T005154,ACC952464,ACC805584,8342.72,2026-01-06 00-45-00
T005155,ACC117257,ACC909503,13888.54,2026-01-11 16-35-00
T005156,ACC651589,ACC177513,9368.88,2026-01-04 04-33-00
T005157,ACC147386,ACC180946,5178.88,2026-01-11 07-23-00
T005158,ACC955548,ACC807529,2993.18,2026-01-16 01-51-00
T005159,ACC733345,ACC594952,15417.56,2026-01-03 22-56-00
T005160,ACC374930,ACC912062,16162.27,2026-01-05 23-29-00
T005161,ACC814207,ACC765743,6177.8,2026-01-02 17-27-00
T005162,ACC120912,ACC737418,10360.99,2026-01-05 05-08-00
T005163,ACC921218,ACC270928,13897.8,2026-01-09 21-19-00
T005164,ACC798732,ACC670174,12401.55,2026-01-07 09-36-00
T005165,ACC581028,ACC367308,7532.3,2026-01-09 00-36-00
T005166,ACC312372,ACC727758,24993.37,2026-01-05 18-58-00
T005167,ACC151425,ACC172422,5391.79,2026-01-02 14-26-00
T005168,ACC983242,ACC568667,2019.18,2026-01-08 01-15-00
T005169,ACC777369,ACC983178,2953.24,2026-01-16 03-43-00
T005170,ACC866164,ACC240689,9356.03,2026-01-12 13-37-00
T005171,ACC107267,ACC760015,13924.5,2026-01-14 09-22-00
T005172,ACC582027,ACC661877,8600.98,2026-01-07 10-00-00
T005173,ACC426493,ACC577345,13095.63,2026-01-12 11-03-00
T005174,ACC476782,ACC218758,23529.11,2026-01-03 19-20-00
T005175,ACC895327,ACC580142,23903.76,2026-01-11 07-32-00
T005176,ACC368129,ACC568573,15485.39,2026-01-12 18-57-00
T005177,ACC114753,ACC396390,20013.46,2026-01-12 12-35-00
T005178,ACC498829,ACC628898,20672.12,2026-01-03 12-41-00
T005179,ACC680742,ACC566828,15419.33,2026-01-15 08-28-00
T005180,ACC932055,ACC102501,24126.58,2026-01-01 13-59-00
T005181,ACC984731,ACC485642,20796.07,2026-01-06 02-16-00
T005182,ACC161692,ACC365164,23022.47,2026-01-13 13-40-00
T005183,ACC209283,ACC160556,6959.56,2026-01-11 02-32-00
T005184,ACC327936,ACC202608,14727.79,2026-01-14 15-42-00
T005185,ACC468557,ACC293634,14654.47,2026-01-07 17-04-00
T005186,ACC767345,ACC517885,15685.14,2026-01-08 14-56-00
T005187,ACC746538,ACC769803,1807.26,2026-01-15 04-58-00
T005188,ACC180741,ACC245088,22386.02,2026-01-03 10-14-00
T005189,ACC699188,ACC927928,19847.02,2026-01-10 02-55-00
T005190,ACC744357,ACC485969,9643.79,2026-01-12 06-42-00
T005191,ACC514375,ACC439754,16005.76,2026-01-05 04-46-00
T005192,ACC424729,ACC651764,24764.07,2026-01-10 08-41-00
T005193,ACC191146,ACC662752,16583.86,2026-01-12 10-27-00
T005194,ACC934370,ACC340320,18084.24,2026-01-07 01-26-00
T005195,ACC583354,ACC755874,21074.25,2026-01-13 03-00-00
T005196,ACC285425,ACC221457,24753.72,2026-01-02 06-45-00
T005197,ACC910628,ACC920677,18758.92,2026-01-14 13-53-00
T005198,ACC754207,ACC663160,24998.61,2026-01-03 20-57-00
T005199,ACC872251,ACC752570,14854.92,2026-01-08 03-10-00
T005200,ACC232903,ACC704724,6250.64,2026-01-07 03-11-00
T005201,ACC473461,ACC995752,4311.8,2026-01-02 02-55-00
T005202,ACC694699,ACC500608,15173.98,2026-01-13 07-18-00
